Security Code,Security Id,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
542865,ANUROOP,Anuroop Packaging Limited,Active,B,10.0,INE490Z01012,,Equity
542866,COLAB,COLAB PLATFORMS LIMITED,Active,B,1.0,INE317W01030,,Equity
542867,CSBBANK,CSB Bank Limited,Active,A,10.0,INE679A01013,,Equity
542904,UJJIVANSFB,Ujjivan Small Finance Bank Lim,Active,A,10.0,INE551W01018,,Equity
542905,HINDWAREAP,Hindware Home Innovation Limit,Active,B,2.0,INE05AN01011,,Equity
542906,EASUN,Easun Capital Markets Limited,Active,XT,10.0,INE771C01014,,Equity
542907,PRINCEPIPE,Prince Pipes and Fittings Limi,Active,B,10.0,INE689W01016,,Equity
542910,VALENCIA,Valencia Nutrition Limited,Active,MS,10.0,INE08RT01016,,Equity
542911,ASSAMENT,Assam Entrade Limited,Active,B,10.0,INE165G01010,,Equity
542918,GIANLIFE,Gian Life Care Limited,Active,Z,10.0,INE063601012,,Equity
542919,ARTEMISMED,Artemis Medicare Services Limi,Active,B,1.0,INE025R01021,,Equity
542920,SUMICHEM,SUMITOMO CHEMICAL INDIA LIMITE,Active,A,10.0,INE258G01013,,Equity
542923,TRANWAY21,TRANWAY21 TECHNOLOGIES LIMITED,Active,TS,10.0,INE0BIW01023,,Equity
542931,VARDHANCFL,Vardhan Capital & Finance Limi,Active,XT,10.0,INE128G01018,,Equity
542933,UNIVPHOTO,UNIVERSUS PHOTO IMAGINGS LIMIT,Active,T,10.0,INE03V001013,,Equity
542934,CBPL,Chandra Bhagat Pharma Limited,Active,M,10.0,INE07QQ01016,,Equity
542938,OCTAVIUSPL,Octavius Plantations Limited,Active,X,10.0,INE117S01016,,Equity
543064,COHANCE,Cohance Lifesciences Limited,Active,A,1.0,INE03QK01018,,Equity
543065,SMAUTO,SM Auto Stamping Limited,Active,M,10.0,INE0C4I01011,,Equity
543066,SBICARD,SBI CARDS AND PAYMENT SERVICES,Active,A,10.0,INE018E01016,,Equity
543171,ROJL,RO Jewels Limited,Active,B,2.0,INE0BDU01028,,Equity
543172,COSPOWER,Cospower Engineering Limited,Active,MT,10.0,INE0CQB01010,,Equity
543187,POWERINDIA,HITACHI ENERGY INDIA LIMITED,Active,A,2.0,INE07Y701011,,Equity
543193,DJML,DJ Mediaprint & Logistics Limi,Active,B,10.0,INE0B1K01014,,Equity
543194,NIRMITEE,Nirmitee Robotics India Limite,Active,MS,10.0,INE0CPQ01010,,Equity
543207,NATURAL,Natural Biocon (India) Limited,Active,X,10.0,INE06MM01016,,Equity
543208,REGIS,REGIS INDUSTRIES LIMITED,Active,X,1.0,INE745R01024,,Equity
543209,BILLWIN,Billwin Industries Limited,Active,M,10.0,INE0CRS01012,,Equity
543210,AARTISURF,Aarti Surfactants Limited,Active,T,10.0,INE09EO01013,,Equity
543211,BONLON,BONLON INDUSTRIES LIMITED,Active,B,10.0,INE0B9A01018,,Equity
543212,BOROLTD,Borosil Limited,Active,B,1.0,INE02PY01013,,Equity
543213,ROSSARI,ROSSARI BIOTECH LIMITED,Active,B,2.0,INE02A801020,,Equity
543214,NDRAUTO,NDR Auto Components Limited,Active,B,10.0,INE07OG01012,,Equity
543217,MINDSPACE,Mindspace Business Parks REIT,Active,IF,0.0,INE0CCU25019,,Equity
543218,SBGLP,SURATWWALA BUSINESS GROUP LIMI,Active,B,1.0,INE05ST01028,,Equity
543220,MAXHEALTH,Max Healthcare Institute Limit,Active,A,10.0,INE027H01010,,Equity
543223,MAXIND,Max India Limited,Active,B,10.0,INE0CG601016,,Equity
543225,ALTIUSINVIT,Altius Telecom Infrastructure,Active,IF,0.0,INE0BWS23018,,Equity
543227,HAPPSTMNDS,Happiest Minds Technologies Li,Active,A,2.0,INE419U01012,,Equity
543228,ROUTE,Route Mobile Limited,Active,B,10.0,INE450U01017,,Equity
543229,SAMRATFORG,Samrat Forgings Limited,Active,X,10.0,INE412J01010,,Equity
543230,ADVAIT,ADVAIT ENERGY TRANSITIONS LIMI,Active,B,10.0,INE0ALI01010,,Equity
543231,ADL,Archidply Decor Limited,Active,B,10.0,INE0CHO01012,,Equity
543232,CAMS,Computer Age Management Servic,Active,A,2.0,INE596I01020,,Equity
543233,CHEMCON,Chemcon Speciality Chemicals L,Active,T,10.0,INE03YM01018,,Equity
543234,SECMARK,Secmark Consultancy Limited,Active,B,10.0,INE0BTM01013,,Equity
543235,ANGELONE,ANGEL ONE LIMITED,Active,A,1.0,INE732I01021,,Equity
543236,ATAM,Atam Valves Limited,Active,B,10.0,INE09KD01013,,Equity
543237,MAZDOCK,Mazagon Dock Shipbuilders Limi,Active,A,5.0,INE249Z01020,,Equity
543238,UTIAMC,UTI Asset Management Company L,Active,A,10.0,INE094J01016,,Equity
543239,GMPL,G M Polyplast Limited,Active,M,10.0,INE0E2801015,,Equity
543240,LIKHITHA,Likhitha Infrastructure Limite,Active,B,5.0,INE060901027,,Equity
543241,VGIL,Veer Global Infraconstruction,Active,B,10.0,INE244W01010,,Equity
543242,HEMIPROP,Hemisphere Properties India Li,Active,B,10.0,INE0AJG01018,,Equity
543243,EQUITASBNK,Equitas Small Finance Bank Lim,Active,A,10.0,INE063P01018,,Equity
543244,SHINEFASH,Shine Fashions (India) Limited,Active,M,5.0,INE0BLY01023,,Equity
543245,GLAND,Gland Pharma Limited,Active,A,1.0,INE068V01023,,Equity
543247,NETPIX,Net Pix Shorts Digital Media L,Active,TS,10.0,INE0D5F01013,,Equity
543248,RBA,Restaurant Brands Asia Limited,Active,A,10.0,INE07T201019,,Equity
543249,TARC,TARC LIMITED,Active,B,2.0,INE0EK901012,,Equity
543251,RVHL,Ravinder Heights Limited,Active,B,1.0,INE09E501017,,Equity
543252,FAIRCHEMOR,Fairchem Organics Limited,Active,T,10.0,INE0DNW01011,,Equity
543253,BECTORFOOD,Mrs. Bectors Food Specialities,Active,B,2.0,INE495P01020,,Equity
543254,AWHCL,Antony Waste Handling Cell Lim,Active,B,5.0,INE01BK01022,,Equity
543256,RFLL,RITA FINANCE AND LEASING LIMIT,Active,X,10.0,INE018S01016,,Equity
543257,IRFC,Indian Railway Finance Corpora,Active,A,10.0,INE053F01010,,Equity
543258,INDIGOPNTS,Indigo Paints Limited,Active,A,10.0,INE09VQ01012,,Equity
543259,HOMEFIRST,Home First Finance Company Ind,Active,A,2.0,INE481N01025,,Equity
543260,STOVEKRAFT,STOVE KRAFT LIMITED,Active,B,10.0,INE00IN01015,,Equity
543261,BIRET,Brookfield India Real Estate T,Active,IF,0.0,INE0FDU25010,,Equity
543262,MRP,MRP Agro Limited,Active,M,10.0,INE0D7801012,,Equity
543263,SMCGLOBAL,SMC Global Securities Limited,Active,B,2.0,INE103C01036,,Equity
543264,NURECA,Nureca Limited,Active,T,10.0,INE0DSF01015,,Equity
543265,RAILTEL,RailTel Corporation of India L,Active,A,10.0,INE0DD101019,,Equity
543266,HERANBA,Heranba Industries Limited,Active,B,10.0,INE694N01015,,Equity
543267,DAVANGERE,Davangere Sugar Company Limite,Active,B,1.0,INE179G01029,,Equity
543268,DRCSYSTEMS,DRC Systems India Limited,Active,B,1.0,INE03RS01027,,Equity
543269,ADJIA,Adjia Technologies Limited,Active,TS,10.0,INE0G0V01018,,Equity
543270,MTARTECH,MTAR Technologies Limited,Active,T,10.0,INE864I01014,,Equity
543271,JUBLINGREA,Jubilant Ingrevia Limited,Active,A,1.0,INE0BY001018,,Equity
543272,EASEMYTRIP,Easy Trip Planners Limited,Active,B,1.0,INE07O001026,,Equity
543273,KMEW,Knowledge Marine & Engineering,Active,B,5.0,INE0CJD01029,,Equity
543275,ANURAS,Anupam Rasayan India Limited,Active,A,10.0,INE930P01018,,Equity
543276,CRAFTSMAN,Craftsman Automation Limited,Active,A,5.0,INE00LO01017,,Equity
543277,LXCHEM,Laxmi Organic Industries Limit,Active,B,2.0,INE576O01020,,Equity
543278,KALYANKJIL,Kalyan Jewellers India Limited,Active,A,10.0,INE303R01014,,Equity
543279,SURYODAY,Suryoday Small Finance Bank Li,Active,B,10.0,INE428Q01011,,Equity
543280,NAZARA,Nazara Technologies Limited,Active,A,2.0,INE418L01047,,Equity
543281,SUVIDHAA,Suvidhaa Infoserve Limited,Active,B,1.0,INE018401013,,Equity
543282,NIKSTECH,Niks Technology Limited,Active,TS,10.0,INE0GX601011,,Equity
543283,UFBL,UNITED FOODBRANDS LIMITED,Active,T,5.0,INE382M01027,,Equity
543284,EKI,EKI Energy Services Limited,Active,B,10.0,INE0CPR01018,,Equity
543285,RCAN,Rajeshwari Cans Limited,Active,M,10.0,INE0CQ101015,,Equity
543286,ARTEMISADR,Artemis ADR Marketplace Limite,Active,MT,10.0,INE0D9X01018,,Equity
543287,LODHA,Lodha Developers Limited,Active,A,10.0,INE670K01029,,Equity
543288,DEEPINDS,Deep Industries Limited,Active,B,5.0,INE0FHS01024,,Equity
543289,KGES,Kuberan Global Edu Solutions L,Active,TS,10.0,INE04CO01018,,Equity
543290,PGINVIT,POWERGRID Infrastructure Inves,Active,IF,0.0,INE0GGX23010,,Equity
543298,VINEETLAB,Vineet Laboratories Limited,Active,B,10.0,INE505Y01010,,Equity
543299,SHYAMMETL,Shyam Metalics and Energy Limi,Active,A,10.0,INE810G01011,,Equity
543300,SONACOMS,Sona BLW Precision Forgings Li,Active,A,10.0,INE073K01018,,Equity
543306,DODLA,Dodla Dairy Limited,Active,A,10.0,INE021O01019,,Equity
543308,KIMS,Krishna Institute of Medical S,Active,A,2.0,INE967H01025,,Equity
543309,ADESHWAR,Adeshwar Meditex Limited,Active,M,10.0,INE0H8J01015,,Equity
543310,TIMESGREEN,Times Green Energy (India) Lim,Active,MT,10.0,INE0B6101012,,Equity
543311,IPL,India Pesticides Limited,Active,B,1.0,INE0D6701023,,Equity
543312,FOCUS,Focus Business Solution Limite,Active,M,10.0,INE0DXR01010,,Equity
543317,GRINFRA,G R Infraprojects Limited,Active,B,5.0,INE201P01022,,Equity
543318,CLEAN,Clean Science and Technology L,Active,A,1.0,INE227W01023,,Equity
543319,AAPLUSTRAD,AA Plus Tradelink Limited,Active,M,1.0,INE0C5901022,,Equity
543320,ETERNAL,Eternal Limited,Active,A,1.0,INE758T01015,,Equity
543321,TATVA,Tatva Chintan Pharma Chem Limi,Active,B,10.0,INE0GK401011,,Equity
543322,ALIVUS,ALIVUS LIFE SCIENCES LIMITED,Active,A,2.0,INE03Q201024,,Equity
543324,GCSL,Gretex Corporate Services Limi,Active,B,10.0,INE199P01028,,Equity
543325,ROLEXRINGS,Rolex Rings Limited,Active,B,1.0,INE645S01024,,Equity
543327,EXXARO,Exxaro Tiles Limited,Active,B,1.0,INE0GFE01026,,Equity
543328,KRSNAA,Krsnaa Diagnostics Limited,Active,B,5.0,INE08LI01020,,Equity
543329,WINDLAS,Windlas Biotech Limited,Active,B,5.0,INE0H5O01029,,Equity
543330,DEVYANI,Devyani International Limited,Active,A,1.0,INE872J01023,,Equity
543331,MOL,Meghmani Organics Limited,Active,B,1.0,INE0CT101020,,Equity
543332,EPIGRAL,Epigral Limited,Active,B,10.0,INE071N01016,,Equity
543333,CARTRADE,CarTrade Tech Limited,Active,A,10.0,INE290S01011,,Equity
543334,NUVOCO,Nuvoco Vistas Corporation Limi,Active,A,10.0,INE118D01016,,Equity
543335,APTUS,Aptus Value Housing Finance In,Active,A,2.0,INE852O01025,,Equity
543336,CHEMPLASTS,Chemplast Sanmar Limited,Active,B,5.0,INE488A01050,,Equity
543341,SHARPLINE,SHARPLINE BROADCAST LIMITED,Active,X,10.0,INE647W01014,,Equity
543346,AASHKA,Aashka Hospitals Limited,Active,M,10.0,INE0EAX01014,,Equity
543349,ACUTAAS,ACUTAAS CHEMICALS LIMITED,Active,A,5.0,INE00FF01025,,Equity
543350,VIJAYA,Vijaya Diagnostic Centre Limit,Active,A,1.0,INE043W01024,,Equity
543351,NBL,Naapbooks Limited,Active,TS,10.0,INE0GOA01018,,Equity
543352,POBS,PlatinumOne Business Services,Active,M,10.0,INE0DTJ01015,,Equity
543358,SANSERA,Sansera Engineering Limited,Active,A,2.0,INE953O01021,,Equity
543363,PREVEST,Prevest Denpro Limited,Active,M,10.0,INE0GAO01018,,Equity
543364,MARKOLINES,Markolines Pavement Technologi,Active,B,10.0,INE0FW001016,,Equity
543366,SBLI,SBL Infratech Limited,Active,M,10.0,INE0DLM01024,,Equity
543367,PARAS,Paras Defence and Space Techno,Active,A,5.0,INE045601023,,Equity
543372,GETALONG,Getalong Enterprise Limited,Active,MT,1.0,INE0H1201020,,Equity
543373,SVRL,Shri Venkatesh Refineries Limi,Active,T,10.0,INE0HLJ01013,,Equity
543374,ABSLAMC,Aditya Birla Sun Life AMC Limi,Active,A,5.0,INE404A01024,,Equity
543375,PROMAX,Promax Power Limited,Active,M,10.0,INE0I2F01015,,Equity
543376,SAMOR,Samor Reality Limited,Active,B,10.0,INE0GD201014,,Equity
543377,ADISHAKTI,Adishakti Loha and Ispat Limit,Active,M,10.0,INE0CWK01019,,Equity
543378,CWD,CWD Limited,Active,MS,10.0,INE0H8H01019,,Equity
543384,NYKAA,FSN E-Commerce Ventures Limite,Active,A,1.0,INE388Y01029,,Equity
543385,NHIT,National Highways Infra Trust,Active,IF,0.0,INE0H7R23014,,Equity
543386,FINOPB,Fino Payments Bank Limited,Active,B,10.0,INE02NC01014,,Equity
543387,SJS,S.J.S. Enterprises Limited,Active,A,10.0,INE284S01014,,Equity
543389,SIGACHI,Sigachi Industries Limited,Active,B,1.0,INE0D0K01022,,Equity
543390,POLICYBZR,PB Fintech Limited,Active,A,2.0,INE417T01026,,Equity
543391,SGFRL,Suyog Gurbaxani Funicular Rope,Active,M,10.0,INE07GA01011,,Equity
543396,PAYTM,One 97 Communications Limited,Active,A,1.0,INE982J01020,,Equity
543397,SAPPHIRE,Sapphire Foods India Limited,Active,A,2.0,INE806T01020,,Equity
543398,LATENTVIEW,Latent View Analytics Limited,Active,A,1.0,INE0I7C01011,,Equity
543399,TARSONS,Tarsons Products Limited,Active,B,2.0,INE144Z01023,,Equity
543400,OMNIPOTENT,Omnipotent Industries Limited,Active,M,10.0,INE0JFE01012,,Equity
543401,GOCOLORS,Go Fashion (India) Limited,Active,B,10.0,INE0BJS01011,,Equity
543410,DMR,DMR ENGINEERING LIMITED,Active,M,10.0,INE07L501010,,Equity
543411,HITECH,HI-TECH PIPES LIMITED,Active,B,1.0,INE106T01025,,Equity
543412,STARHEALTH,Star Health and Allied Insuran,Active,A,10.0,INE575P01011,,Equity
543413,TEGA,Tega Industries Limited,Active,A,10.0,INE011K01018,,Equity
543415,ANANDRATHI,Anand Rathi Wealth Limited,Active,A,5.0,INE463V01026,,Equity
543416,ZODIAC,Zodiac Energy Limited,Active,B,10.0,INE761Y01019,,Equity
543417,RATEGAIN,RateGain Travel Technologies L,Active,A,1.0,INE0CLI01024,,Equity
543419,SHRIRAMPPS,Shriram Properties Limited,Active,B,10.0,INE217L01019,,Equity
543420,JETFREIGHT,Jet Freight Logistics Limited,Active,B,5.0,INE982V01025,,Equity
543425,MAPMYINDIA,C.E. Info Systems Limited,Active,A,2.0,INE0BV301023,,Equity
543426,METROBRAND,Metro Brands Limited,Active,A,5.0,INE317I01021,,Equity
543427,MEDPLUS,Medplus Health Services Limite,Active,A,2.0,INE804L01022,,Equity
543428,DATAPATTNS,Data Patterns (India) Limited,Active,A,2.0,INE0IX101010,,Equity
543433,HPAL,HP Adhesives Limited,Active,B,2.0,INE0GSL01024,,Equity
543434,SUPRIYA,Supriya Lifescience Limited,Active,B,2.0,INE07RO01027,,Equity
543435,CLARA,CLARA INDUSTRIES LIMITED,Active,M,10.0,INE0JJS01014,,Equity
543436,WITS,Wherrelz IT Solutions Limited,Active,TS,10.0,INE0IM001015,,Equity
543441,CMSINFO,CMS Info Systems Limited,Active,A,10.0,INE925R01014,,Equity
543442,BCONCEPTS,Brand Concepts Limited,Active,B,10.0,INE977Y01011,,Equity
543443,ASCENSIVE,Ascensive Educare Limited,Active,MS,1.0,INE0E4I01027,,Equity
543444,FABINO,FABINO ENTERPRISES LIMITED,Active,M,10.0,INE0DRT01018,,Equity
543449,WEL,WONDER ELECTRICALS LIMITED,Active,B,1.0,INE02WG01024,,Equity
543451,AGSTRA,AGS TRANSACT TECHNOLOGIES LIMI,Active,Z,10.0,INE583L01014,,Equity
543453,ALKOSIGN,ALKOSIGN LIMITED,Active,M,10.0,INE0KA601012,,Equity
543458,AWL,AWL AGRI BUSINESS LIMITED,Active,A,1.0,INE699H01024,,Equity
543460,QRIL,Quality RO Industries Limited,Active,M,10.0,INE0KAF01018,,Equity
543461,SSTL,Safa Systems & Technologies Li,Active,M,10.0,INE0JNA01014,,Equity
543462,DEVIT,DEV INFORMATION TECHNOLOGY LIM,Active,B,2.0,INE060X01034,,Equity
543463,MANYAVAR,Vedant Fashions Limited,Active,A,1.0,INE825V01034,,Equity
543464,SPITZE,Maruti Interior Products Limit,Active,M,10.0,INE0JSJ01014,,Equity
543470,SOFTTECH,SoftTech Engineers Limited,Active,B,10.0,INE728Z01015,,Equity
543475,EKENNIS,Ekennis Software Service Limit,Active,M,10.0,INE0KCM01010,,Equity
543482,EUREKAFORB,Eureka Forbes Limited,Active,A,10.0,INE0KCE01017,,Equity
543489,GATEWAY,Gateway Distriparks Limited,Active,B,10.0,INE079J01017,,Equity
543490,GMRP&UI,GMR Power and Urban Infra Limi,Active,A,5.0,INE0CU601026,,Equity
543497,BCCL,Bhatia Colour Chem Limited,Active,M,10.0,INE0KQ001017,,Equity
543498,MSUMI,Motherson Sumi Wiring India Li,Active,A,1.0,INE0FS801015,,Equity
543499,ACHYUT,Achyut Healthcare Limited,Active,T,1.0,INE0K1401020,,Equity
543500,EVOQ,Evoq Remedies Limited,Active,MT,10.0,INE0JVD01011,,Equity
543512,AVROIND,Avro India Limited,Active,B,1.0,INE652Z01025,,Equity
543513,UMAEXPORTS,Uma Exports Limited,Active,T,10.0,INE0GIU01018,,Equity
543514,VERANDA,Veranda Learning Solutions Lim,Active,B,10.0,INE0IQ001011,,Equity
543515,SEML,Sunrise Efficient Marketing Li,Active,MT,10.0,INE0KPY01017,,Equity
543516,DHYAANITR,DHYAANI TRADEVENTTURES LIMITED,Active,MT,10.0,INE0K5F01014,,Equity
543517,HARIOMPIPE,Hariom Pipe Industries Limited,Active,B,10.0,INE00EV01017,,Equity
543518,EIGHTY,Eighty Jewellers Limited,Active,MT,10.0,INE0KSN01014,,Equity
543519,SFSL,Shashwat Furnishing Solutions,Active,M,10.0,INE0JMN01019,,Equity
543520,GLHRL,Global Longlife Hospital and R,Active,M,10.0,INE0J2K01014,,Equity
543521,FONE4,Fone4 Communications (India) L,Active,M,10.0,INE0L3H01014,,Equity
543522,NVENTURES,Nanavati Ventures Limited,Active,M,10.0,INE0E5R01017,,Equity
543523,CAMPUS,Campus Activewear Limited,Active,A,5.0,INE278Y01022,,Equity
543524,RAINBOW,Rainbow Children's Medicare Li,Active,A,10.0,INE961O01016,,Equity
543525,SILVERTUC,Silver Touch Technologies Limi,Active,B,2.0,INE625X01026,,Equity
543526,LICI,LIFE INSURANCE CORPORATION OF,Active,A,10.0,INE0J1Y01017,,Equity
543527,PRUDENT,Prudent Corporate Advisory Ser,Active,A,5.0,INE00F201020,,Equity
543528,VENUSPIPES,Venus Pipes & Tubes Limited,Active,B,10.0,INE0JA001018,,Equity
543529,DELHIVERY,Delhivery Limited,Active,A,1.0,INE148O01028,,Equity
543530,PARADEEP,Paradeep Phosphates Limited,Active,A,10.0,INE088F01024,,Equity
543531,TIERRA,Tierra Agrotech Limited,Active,X,10.0,INE05CY01014,,Equity
543532,ETHOSLTD,ETHOS LIMITED,Active,A,10.0,INE04TZ01018,,Equity
543533,EMUDHRA,eMudhra Limited,Active,B,5.0,INE01QM01018,,Equity
543534,AETHER,Aether Industries Limited,Active,A,10.0,INE0BWX01014,,Equity
543535,WEWIN,We Win Limited,Active,B,10.0,INE082W01014,,Equity
543536,SILVERPRL,Silver Pearl Hospitality & Lux,Active,M,10.0,INE0KXN01014,,Equity
543537,SCARNOSE,Scarnose International Limited,Active,M,10.0,INE0IXR01019,,Equity
543538,GOEL,Goel Food Products Limited,Active,M,10.0,INE0K6L01010,,Equity
543539,MODIS,MODI'S NAVNIRMAN LIMITED,Active,B,10.0,INE0L0L01012,,Equity
543540,PGCRL,Pearl Green Clubs and Resorts,Active,M,10.0,INE0GTX01019,,Equity
543541,SAILANI,SAILANI TOURS N TRAVELS LIMITE,Active,M,10.0,INE0KHQ01010,,Equity
543542,KESAR,KESAR INDIA LIMITED,Active,M,10.0,INE0L1C01019,,Equity
543543,BRRL,B-RIGHT REALESTATE LIMITED,Active,M,10.0,INE0IZQ01016,,Equity
543544,JAYANT,JAYANT INFRATECH LIMITED,Active,MT,10.0,INE0KR801019,,Equity
543545,VEERKRUPA,Veerkrupa Jewellers Limited,Active,M,1.0,INE0ID001024,,Equity
543546,HEALTHYLIFE,HEALTHY LIFE AGRITEC LIMITED,Active,MT,10.0,INE0L3501015,,Equity
543547,DDEVPLSTIK,DDEV PLASTIKS INDUSTRIES LIMIT,Active,B,1.0,INE0HR601026,,Equity
543573,SYRMA,Syrma SGS Technology Limited,Active,A,10.0,INE0DYJ01015,,Equity
543578,OLATECH,Olatech Solutions Limited,Active,M,10.0,INE0M3901015,,Equity
543579,NATURO,NATURO INDIABULL LIMITED,Active,MT,10.0,INE0JNB01012,,Equity
543590,RHETAN,Rhetan TMT Limited,Active,B,1.0,INE0KKN01029,,Equity
543591,DREAMFOLKS,DREAMFOLKS SERVICES LIMITED,Active,B,2.0,INE0JS101016,,Equity
543593,DBOL,Dhampur Bio Organics Limited,Active,B,10.0,INE0I3401014,,Equity
543594,DPL,DIPNA PHARMACHEM LIMITED,Active,M,10.0,INE0MC401013,,Equity
543595,EPBIO,EP BIOCOMPOSITES LIMITED,Active,M,10.0,INE0D2I01014,,Equity
543596,TMB,Tamilnad Mercantile Bank Limit,Active,A,10.0,INE668A01016,,Equity
543597,VOEPL,Virtuoso Optoelectronics Limit,Active,B,10.0,INE0I0T01010,,Equity
543598,SISL,SHANTIDOOT INFRA SERVICES LIMI,Active,MT,10.0,INE0LU301014,,Equity
543599,KSOLVES,Ksolves India Limited,Active,B,5.0,INE0D6I01023,,Equity
543600,HARSHA,Harsha Engineers International,Active,B,10.0,INE0JUS01029,,Equity
543606,CONTAINE,CONTAINE TECHNOLOGIES LIMITED,Active,M,10.0,INE0M8901010,,Equity
543613,MAFIA,MAFIA TRENDS LIMITED,Active,M,10.0,INE0KQQ01011,,Equity
543614,TIPSFILMS,Tips Films Limited,Active,B,10.0,INE0LQS01015,,Equity
543615,SRSOLTD,SILICON RENTAL SOLUTIONS LIMIT,Active,M,10.0,INE0MNV01014,,Equity
543616,TLL,Trident Lifeline Limited,Active,M,10.0,INE0MKA01014,,Equity
543617,REETECH,REETECH INTERNATIONAL LIMITED,Active,M,10.0,INE0MKO01015,,Equity
543618,CARGOTRANS,Cargotrans Maritime Limited,Active,M,10.0,INE0M4L01013,,Equity
543619,CNCRD,Concord Control Systems Limite,Active,M,10.0,INE0N0J01014,,Equity
543620,INA,INSOLATION ENERGY LIMITED,Active,B,1.0,INE0LGX01024,,Equity
543621,CARGOSOL,Cargosol Logistics Limited,Active,MT,10.0,INE0KZM01011,,Equity
543622,STML,STEELMAN TELECOM LIMITED,Active,M,10.0,INE0MSK01016,,Equity
543623,VEDANTASSET,VEDANT ASSET LIMITED,Active,MT,10.0,INE0NC801013,,Equity
543626,EMIL,Electronics Mart India Limited,Active,B,10.0,INE02YR01019,,Equity
543635,PPLPHARMA,PIRAMAL PHARMA LIMITED,Active,A,10.0,INE0DK501011,,Equity
543636,DCI,Dc Infotech and Communication,Active,B,10.0,INE0A1101019,,Equity
543637,PACE,PACE E-COMMERCE VENTURES LIMIT,Active,M,10.0,INE0N1L01018,,Equity
543638,TRACXN,Tracxn Technologies Limited,Active,B,1.0,INE0HMF01019,,Equity
543643,NARMADA,Narmada Agrobase Limited,Active,B,5.0,INE117Z01029,,Equity
543644,INFOBEAN,InfoBeans Technologies Limited,Active,B,10.0,INE344S01016,,Equity
543645,HPIL,HINDPRAKASH INDUSTRIES LIMITED,Active,B,10.0,INE05X901010,,Equity
543650,DCXINDIA,DCX Systems Limited,Active,B,2.0,INE0KL801015,,Equity
543651,DAPS,DAPS ADVERTISING LIMITED,Active,MT,10.0,INE975Z01012,,Equity
543652,FUSION,FUSION FINANCE LIMITED,Active,B,10.0,INE139R01012,,Equity
543653,BIKAJI,Bikaji Foods International Lim,Active,A,1.0,INE00E101023,,Equity
543654,MEDANTA,Global Health Limited,Active,A,2.0,INE474Q01031,,Equity
543655,ANZEN,Anzen India Energy Yield Plus,Active,IF,0.0,INE0MIZ23019,,Equity
543656,TECHNOPACK,Technopack Polymers Limited,Active,M,10.0,INE0MXP01015,,Equity
543657,ACI,Archean Chemical Industries Li,Active,A,2.0,INE128X01021,,Equity
543663,FIVESTAR,Five-Star Business Finance Ltd,Active,A,1.0,INE128S01021,,Equity
543664,KAYNES,KAYNES TECHNOLOGY INDIA LIMITE,Active,A,10.0,INE918Z01012,,Equity
543667,INOXGREEN,INOX GREEN ENERGY SERVICES LIM,Active,A,10.0,INE510W01014,,Equity
543668,BBTCL,B&B Triplewall Containers Limi,Active,B,10.0,INE01EE01011,,Equity
543669,RUSTOMJEE,Keystone Realtors Limited,Active,B,10.0,INE263M01029,,Equity
543670,VINNY,VINNY OVERSEAS LIMITED,Active,B,1.0,INE01KI01027,,Equity
543671,AAATECH,AAA TECHNOLOGIES LIMITED,Active,B,10.0,INE0D0U01013,,Equity
543678,AMBOAGRI,AMBO AGRITEC LIMITED,Active,M,10.0,INE0N6V01016,,Equity
543686,SIRCA,Sirca Paints India Limited,Active,B,10.0,INE792Z01011,,Equity
543687,DHARMAJ,Dharmaj Crop Guard Limited,Active,B,10.0,INE00OQ01016,,Equity
543688,SARVESHWAR,Sarveshwar Foods Limited,Active,B,1.0,INE324X01026,,Equity
543689,UNIPARTS,Uniparts India Limited,Active,B,10.0,INE244O01017,,Equity
543709,GARGI,PNGS GARGI FASHION JEWELLERY L,Active,M,10.0,INE0NT601018,,Equity
